add_comanda,2025-06-03 09:25:46
add_comanda,2025-06-03 09:25:46
add_comanda,2025-06-03 09:25:46
add_comanda,2025-06-03 09:25:46
add_comanda,2025-06-03 09:25:46
add_comanda,2025-06-03 09:25:47
add_comanda,2025-06-03 09:25:47
add_comanda,2025-06-03 09:25:47
delete_comanda,2025-06-03 09:25:47
delete_comanda,2025-06-03 09:25:47
add_comanda,2025-06-03 09:27:43
add_comanda,2025-06-03 09:27:43
delete_comanda,2025-06-03 09:27:43
delete_comanda,2025-06-03 09:27:43
add_comanda,2025-06-03 09:27:57
add_comanda,2025-06-03 09:27:57
delete_comanda,2025-06-03 09:27:57
delete_comanda,2025-06-03 09:27:57
add_comanda,2025-06-03 09:28:15
add_comanda,2025-06-03 09:28:15
add_comanda,2025-06-03 09:28:16
add_comanda,2025-06-03 09:28:16
add_comanda,2025-06-03 09:28:16
add_comanda,2025-06-03 09:28:16
add_comanda,2025-06-03 09:28:16
add_comanda,2025-06-03 09:28:16
delete_comanda,2025-06-03 09:28:16
delete_comanda,2025-06-03 09:28:16
add_comanda,2025-06-03 09:31:26
add_comanda,2025-06-03 09:31:26
add_comanda,2025-06-03 09:31:26
add_comanda,2025-06-03 09:31:26
add_comanda,2025-06-03 09:31:26
add_comanda,2025-06-03 09:31:27
add_comanda,2025-06-03 09:31:27
add_comanda,2025-06-03 09:31:27
delete_comanda,2025-06-03 09:31:27
delete_comanda,2025-06-03 09:31:27
add_comanda,2025-06-03 09:54:07
add_comanda,2025-06-03 09:54:07
add_comanda,2025-06-03 09:54:07
add_comanda,2025-06-03 09:54:07
add_comanda,2025-06-03 09:54:07
add_comanda,2025-06-03 09:54:07
add_comanda,2025-06-03 09:54:07
add_comanda,2025-06-03 09:54:07
delete_comanda,2025-06-03 09:54:07
delete_comanda,2025-06-03 09:54:07
